ID	Type
C1C(CNC=1C)N	1
C(CCO)#CN	1
C=CNCCCC	1
C(CC)#CC=O	1
C(C(C(O)=O)=O)#N	1
C(CCNC=N)=N	1
C(NC(C)=C)=CN	1
C(N)=C(C=CC)N	1
C1(CN=CC=1)NC	1
C1(CN=C(C=1)N)N	1
C#CN(C#C)C=C	1
C1CCC(CN=1)=O	1
C1(C(C)CCN1)=O	1
C1NC(N)=CC=1N	1
C(C(C(N)=C)=O)#N	1
C(C=C(N)N)#N	1
C1NC=C(N)NC=1	1
C#CC(NC)=CN	1
C1(CNC=CN1)=N	1
C1CCCCC=1	1
C1(C(C)CCN=1)N	1
C(C(O)=CNC)#N	1
C(C(C)=CC=O)=O	1
C(C)=C1NCCN1	1
C(C=C)#CNC=O	1
C(C(C=O)CN)#N	1
C=CCC(O)=CN	1
C(CC(C=O)N)#N	1
C(C)#CCNC=C	1
C(CCN)#CCO	1
C(N)=CC=CC=O	1
C1C(N=CC=1C)N	1
C(CNC=CN)=N	1
C1C=CN=C(C#1)N	1
C1(CNCCC1)=O	1
C1(CC=CN1)=O	1
C(N)NCC	1
C1C(CC)NCC=1	1
C(CC(CN)N)#N	1
C=CC=C(N)O	1
C(C)(C(C=C)N)=O	1
C(N(C=CC)C)=N	1
C1(CNC(C=1)=O)O	1
C#CN(C=C)CO	1
C1(C(N=CC=1)O)N	1
C1CCCN=1	1
C=CCCCNC	1
C(CCC=CC)#N	1
C(NC(N)=C)=CC	1
C=CCCNC	1
C(C(C)(N)NC)#N	1
C(C=CC=N)(N)=O	1
C1NC=C(C#1)NC	1
C(C)(C(C)NC)=O	1
C(NC=C)=NC=C	1
C=C(C(N)=C)C	1
C1NCC(CN)N=1	1
C(N)#CCC(C)N	1
C(CCO)(O)=O	1
C(N)=CC(C=O)=O	1
C(C(C(N)=O)=O)#N	1
C=C1C(CCN1)O	1
C(CC#N)#N	1
C#CCNC=O	1
C#CC(CC)=O	1
CC(CO)CO	1
C(C=C)#N	1
C1(CCCCN1)=O	1
C=CCC(CC)N	1
C=CC(CC)=O	1
C(C1C=CCN1)=O	1
C(NC=O)=O	1
C(C)=CC(NC)=O	1
C1(C(C=CN1)N)=O	1
C(C(C#CN)O)#N	1
C=C1NCCN1	1
C1NC=CC=1CN	1
C=C(C=C)N(C)C	1
C(C(CC)=O)=O	1
C=C(C=CN)CC	1
C(C)#CCNCC	1
C(N)=NC(CN)=C	1
C(N)=CC=CCO	1
C(C(C#C)CN)#N	1
C(C(C)(C)N)#N	1
CNCC(C)O	1
